"id","Keyword","Name","Full_Address","Street_Address","City","Zip","Municipality","State","Country","Timezone","Pricing","Sub_Title","Description","Summary","Phone_1","Phone_Standard_format","Phone_From_WEBSITE","Email_From_WEBSITE","Website","Domain","First_category","Second_category","Claimed_google_my_business","Reviews_count","Average_rating","Price","Business_Status","Hours","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Latitude","Longitude","Coordinates","Plus_Code","Place_ID","Menu_Link","GMB_URL","CID","Google_Knowledge_URL","Kgmid","Reserve_a_table","Image_URL","Favicon","Review_URL","Facebook_URL","Linkedin_URL","Twitter_URL","Instagram_URL","Youtube_URL","Meta_Description","Meta_Keywords","Uuid","Accessibility","Amenities","Service_options","Payments","Offerings","Crowd","Planning","From_the_business","Recycling"
"1458","club in mumbai","Mansion at Sahara Star","Ground Floor  Sahara Star Hotel  Nehru Rd  opposite Terminal 1  Vile Parle East  Mumbai  Maharashtra 400099","Ground Floor  Sahara Star Hotel","Mumbai","400099","Nehru Rd","Maharashtra","IN","Asia/Calcutta","₹2,000+","मैन्शन एट सहारा स्टार"," "," ","09769320899","097693 20899"," "," ",,,"Night club","Bar","Yes","646","3.9"," ","open","Wednesday, 8 pm-3 am; Thursday, 8 pm-3 am; Friday, 8 pm-3 am; Saturday, 8 pm-3 am; Sunday, 8 pm-3 am; Monday, 8 pm-3 am; Tuesday, 8 pm-3 am; ","8 pm-3 am","8 pm-3 am","8 pm-3 am","8 pm-3 am","8 pm-3 am","8 pm-3 am","8 pm-3 am","Lat 19.0955191","Lng 72.8534928","19.0955191,72.8534928","7JFJ3VW3+695","ChIJU_lt-OjJ5zsRmDpo7gfgTA8","https://www.swiggy.com/restaurants/mansion-at-sahara-star-vile-parle-east-andheri-west-mumbai-730817/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve","https://www.google.com/maps/place/?q=place_id:ChIJU_lt-OjJ5zsRmDpo7gfgTA8","1102502333468129944","https://www.google.com/search?kgmid=/g/11ff5jxxv4","/g/11ff5jxxv4","https://www.google.com/maps/reserve/v/dine/c/_mO7smfB7So?source=pa&opi=79508299&hl=en-IN&gei=nNSAaJ-TM4GhseMPwqac2A0","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICsk-C0Yw"," ","https://search.google.com/local/reviews?placeid=ChIJU_lt-OjJ5zsRmDpo7gfgTA8&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwif0djh_NKOAxWBUGwGHUITB9sQ8BcI-gUoEw","Assistive hearing loop | Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating | Wheelchair-accessible toilet","Gender-neutral toilets | Restroom | Wi-Fi | Wi-Fi","On-site services | Dine-in | Delivery | Takeaway","Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Happy-hour drinks | Spirits | Wine","Groups | Tourists","Reservations required | Accepts reservations",,
"1459","club in mumbai","BORA BORA Bandra","No. 155  3RD Floor  Tamang Nivas  Waterfield Road  opp. Silver Pearl Building  Bandra West  Mumbai  Maharashtra 400050","No. 155  3RD Floor","Mumbai","400050","Tamang Nivas","Maharashtra","IN","Asia/Calcutta"," ","बोरा बोरा","Lively, trendy hangout with an outdoor area & a dance floor featuring DJs, drinks & casual eats.","Happening pub with DJs & a patio","09167666734","091676 66734"," "," ",,,"Asian restaurant","Bar","Yes","1428","4.2","Happening pub with DJs & a patio","open","Wednesday, 11 am-1:30 am; Thursday, 11 am-1:30 am; Friday, 11 am-1:30 am; Saturday, 11 am-1:30 am; Sunday, 11 am-1:30 am; Monday, 11 am-1:30 am; Tuesday, 11 am-1:30 am; ","11 am-1:30 am","11 am-1:30 am","11 am-1:30 am","11 am-1:30 am","11 am-1:30 am","11 am-1:30 am","11 am-1:30 am","Lat 19.0620326","Lng 72.83429269999999","19.0620326,72.83429269999999","7JFJ3R6M+RP7","ChIJQ3rRmxbJ5zsR3XKrYOJ-IJQ","https://widget.reservego.co/widget/outlet/6700db1716f262cc0d54d5c5?source=6","https://www.google.com/maps/place/?q=place_id:ChIJQ3rRmxbJ5zsR3XKrYOJ-IJQ","10673670627617632989","https://www.google.com/search?kgmid=/g/1260134w4","/g/1260134w4","https://www.google.com/maps/reserve/v/dine/c/-ucsdq6Z1qk?source=pa&opi=79508299&hl=en-IN&gei=nNSAaJ-TM4GhseMPwqac2A0","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICmhJTKWg"," ","https://search.google.com/local/reviews?placeid=ChIJQ3rRmxbJ5zsR3XKrYOJ-IJQ&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwif0djh_NKOAxWBUGwGHUITB9sQ8BcIrQYoFA","Wheelchair-accessible toilet | Wheelchair-accessible entrance | Wheelchair-accessible seating","Bar on site | Restroom","Outdoor seating | No-contact delivery | Delivery | Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments","Alcohol | Beer | Cocktails | Coffee | Halal food | Happy-hour drinks | Happy-hour food | Late-night food | Small plates | Spirits | Wine | Cuisine","Groups | Tourists | University students","Dinner reservations recommended | Accepts reservations",,
"1460","club in mumbai","Gravity Nightclub","969  Juhu Tara Rd  Airport Area  Juhu  Mumbai  Maharashtra 400049","969  Juhu Tara Rd","Mumbai","400049","Mumbai  Maharashtra 400049","Maharashtra","IN","Asia/Calcutta","₹2,000+","ग्रॅविटी नाइटक्लब"," "," "," ",," "," ",,,"Night club"," ","No","16","4.7"," ","open","Wednesday, 10 pm-1:30 am; Thursday, 10 pm-1:30 am; Friday, 10 pm-1:30 am; Saturday, 10 pm-12 am; Sunday, 12 am-1:30 pm; Monday, Closed; Tuesday, Closed; ","10 pm-12 am","12 am-1:30 pm","Closed","Closed","10 pm-1:30 am","10 pm-1:30 am","10 pm-1:30 am","Lat 19.0933563","Lng 72.82812729999999","19.0933563,72.82812729999999","7JFJ3RVH+87R","ChIJjbKTsEHJ5zsRPUhvux3Ry4Y"," ","https://www.google.com/maps/place/?q=place_id:ChIJjbKTsEHJ5zsRPUhvux3Ry4Y","9713086946983495741","https://www.google.com/search?kgmid=/g/11j7ymh1_s","/g/11j7ymh1_s"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICss6jkpQE"," ","https://search.google.com/local/reviews?placeid=ChIJjbKTsEHJ5zsRPUhvux3Ry4Y&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwif0djh_NKOAxWBUGwGHUITB9sQ8BcI8gYoFQ",,"Restroom","Dine-in","Credit cards | NFC mobile payments","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Spirits | Wine","Groups","Accepts reservations",,
"1461","club in mumbai","IMMORTAL CLUB","Crystal Paradise  Off Veera Desai Rd  Azad Nagar 2  Jeevan Nagar  Andheri West  Mumbai  Maharashtra 400097","Crystal Paradise","Mumbai","400097","Off Veera Desai Rd","Maharashtra","IN","Asia/Calcutta"," ","अमर क्लब"," "," ","07301640164","073016 40164"," "," ",,,"Night club"," ","Yes","199","4.5"," ","open","Wednesday, 6 pm-1:30 am; Thursday, 6 pm-1:30 am; Friday, 7 pm-1:30 am; Saturday, 7 pm-1:30 am; Sunday, 7 pm-1:30 am; Monday, 6 pm-1:30 am; Tuesday, 6 pm-1:30 am; ","7 pm-1:30 am","7 pm-1:30 am","6 pm-1:30 am","6 pm-1:30 am","6 pm-1:30 am","6 pm-1:30 am","7 pm-1:30 am","Lat 19.1323549","Lng 72.8344813","19.1323549,72.8344813","7JFJ4RJM+WQX","ChIJK4HLNJe35zsRU6-rlQGtmLE","https://www.swiggy.com/restaurants/immortal-club-veera-desai-andheri-west-mumbai-764308/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve","https://www.google.com/maps/place/?q=place_id:ChIJK4HLNJe35zsRU6-rlQGtmLE","12797168563490893651","https://www.google.com/search?kgmid=/g/11ks49bf5f","/g/11ks49bf5f","https://www.google.com/maps/reserve/v/dine/c/cdrilj-VA2k?source=pa&opi=79508299&hl=en-IN&gei=nNSAaJ-TM4GhseMPwqac2A0","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDTuO7lEg"," ","https://search.google.com/local/reviews?placeid=ChIJK4HLNJe35zsRU6-rlQGtmLE&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwif0djh_NKOAxWBUGwGHUITB9sQ8BcImgcoFg","Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible toilet","Restroom","Dine-in","Credit cards | Debit cards | NFC mobile payments | Credit cards","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Spirits | Wine","Groups | Tourists","Reservations required | Accepts reservations",,
"1462","club in mumbai","The Malabar Hill Club...","10  Ridge Rd  Malabar Hill  Mumbai  Maharashtra 400006","10  Ridge Rd","Mumbai","400006","Mumbai  Maharashtra 400006","Maharashtra","IN","Asia/Calcutta"," ","द मलबार हिल क्लब"," "," ","02223633350","022 2363 3350",,"malabarhillclub@gmail.com","http://www.malabarhillclub.com/","malabarhillclub.com","Club"," ","No","945","4.4"," ","open","Wednesday, 6 am-11:59 pm; Thursday, 6 am-11:59 pm; Friday, 6 am-11:59 pm; Saturday, 6 am-11:59 pm; Sunday, 6 am-11:59 pm; Monday, 6 am-11:59 pm; Tuesday, 6 am-11:59 pm; ","6 am-11:59 pm","6 am-11:59 pm","6 am-11:59 pm","6 am-11:59 pm","6 am-11:59 pm","6 am-11:59 pm","6 am-11:59 pm","Lat 18.9540856","Lng 72.80344","18.9540856,72.80344","7JCJXR33+J9P","ChIJz1o2j-LN5zsR8DBaf1hhnbI"," ","https://www.google.com/maps/place/?q=place_id:ChIJz1o2j-LN5zsR8DBaf1hhnbI","12870550342816379120","https://www.google.com/search?kgmid=/g/11hd6zsm34","/g/11hd6zsm34"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICEltjCQg","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.malabarhillclub.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJz1o2j-LN5zsR8DBaf1hhnbI&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," ",,,,,"0ahUKEwif0djh_NKOAxWBUGwGHUITB9sQ8BcIyQcoFw","Wheelchair-accessible car park | Wheelchair-accessible entrance",,,,,,,,
"1463","club in mumbai","Travel Club","Chhatrapati Shivaji International Airport Area  Navpada  Vile Parle East  Vile Parle  Mumbai  Maharashtra 400099","Chhatrapati Shivaji International Airport Area","Mumbai","400099","Mumbai  Maharashtra 400099","Maharashtra","IN","Asia/Calcutta","₹1–200"," ","Warm, relaxed airport lounge offering varied eats, plus coffee & alcoholic drinks.","Drinks & snacks in a casual setting"," ",," "," ",,,"Lounge"," ","No","5412","4.3","Drinks & snacks in a casual setting","open","Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Lat 19.096487099999997","Lng 72.8753643","19.096487099999997,72.8753643","7JFJ3VWG+H4X","ChIJkZmSpkLI5zsRgVB_AXpXBms"," ","https://www.google.com/maps/place/?q=place_id:ChIJkZmSpkLI5zsRgVB_AXpXBms","7711947593441300609","https://www.google.com/search?kgmid=/g/11bwy_6cf3","/g/11bwy_6cf3"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICswbnDpwE"," ","https://search.google.com/local/reviews?placeid=ChIJkZmSpkLI5zsRgVB_AXpXBms&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwif0djh_NKOAxWBUGwGHUITB9sQ8BcI8gcoGA","Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible toilet","Restroom","Delivery | On-site services | Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments | Credit cards","Alcohol | Beer | Cocktails | Food | Food at bar | Spirits | Wine","Groups | Tourists","Accepts reservations",,
"1464","club in mumbai","Trilogy Super Club","969  Juhu Tara Rd  Airport Area  Juhu  Mumbai  Maharashtra 400049","969  Juhu Tara Rd","Mumbai","400049","Mumbai  Maharashtra 400049","Maharashtra","IN","Asia/Calcutta","₹2,000+","त्रिलोगी सुपर क्लब"," "," "," ",," "," ",,,"Night club","Lounge","No","162","4.3"," ","open","Wednesday, 10 pm-3 am; Thursday, 10 pm-3 am; Friday, 10 pm-3 am; Saturday, 10 pm-3 am; Sunday, Closed; Monday, Closed; Tuesday, Closed; ","10 pm-3 am","Closed","Closed","Closed","10 pm-3 am","10 pm-3 am","10 pm-3 am","Lat 19.0933551","Lng 72.8281226","19.0933551,72.8281226","7JFJ3RVH+86X","ChIJz5Vw55fJ5zsRLSA16hmqv1w"," ","https://www.google.com/maps/place/?q=place_id:ChIJz5Vw55fJ5zsRLSA16hmqv1w","6683247400321359917","https://www.google.com/search?kgmid=/g/11bwh94389","/g/11bwh94389"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgID46pCECQ"," ","https://search.google.com/local/reviews?placeid=ChIJz5Vw55fJ5zsRLSA16hmqv1w&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwif0djh_NKOAxWBUGwGHUITB9sQ8BcInQgoGQ","Wheelchair-accessible toilet","Restroom","Outdoor seating | Dine-in","Credit cards | Debit cards | NFC mobile payments","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Spirits | Wine","Groups | Tourists","Accepts reservations | Usually a wait",,
"1465","club in mumbai","Throb Club","3RCP+7XF  Swami Vivekananda Rd  Khar  Ram Krishna Nagar  Khar West  Mumbai  Maharashtra 400052","3RCP+7XF","Mumbai","400052","Swami Vivekananda Rd","Maharashtra","IN","Asia/Calcutta"," ","थ्रोब क्लब"," "," "," ",," "," ",,,"Disco club"," ","No","25","4.2"," ","open","Wednesday, 2 pm-2 am; Thursday, 2 pm-2 am; Friday, 2 pm-2 am; Saturday, 2 pm-2 am; Sunday, 2 pm-2 am; Monday, 2 pm-2 am; Tuesday, 2 pm-2 am; ","2 pm-2 am","2 pm-2 am","2 pm-2 am","2 pm-2 am","2 pm-2 am","2 pm-2 am","2 pm-2 am","Lat 19.070682599999998","Lng 72.8374181","19.070682599999998,72.8374181","7JFJ3RCP+7XF","ChIJLZkN4gHJ5zsRZFX_dYGHvuE"," ","https://www.google.com/maps/place/?q=place_id:ChIJLZkN4gHJ5zsRZFX_dYGHvuE","16266587894209008996","https://www.google.com/search?kgmid=/g/11ghftgq05","/g/11ghftgq05"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICt9seibQ"," ","https://search.google.com/local/reviews?placeid=ChIJLZkN4gHJ5zsRZFX_dYGHvuE&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwjhsL3s_NKOAxXYa2wGHVwBBd0Q8BcICygG",,"Restroom","Dine-in","Credit cards","Alcohol | Beer | Cocktails | Food | Spirits | Wine","Groups","Accepts reservations",,
"1466","club in mumbai","Dadar Club","Lane No. 3  Lokmanya Tilak Colony  Dadar East  Mumbai  Maharashtra 400014","Lane No. 3  Lokmanya Tilak Colony","Mumbai","400014","Mumbai  Maharashtra 400014","Maharashtra","IN","Asia/Calcutta"," ","दादर क्लब"," "," ","09930032973","099300 32973",,,"http://www.dadarclub.com/","dadarclub.com","Club"," ","Yes","1688","4.2"," ","open","Wednesday, 6 am-12 am; Thursday, 6 am-12 am; Friday, 6 am-12 am; Saturday, 6 am-12 am; Sunday, Open 24 hours; Monday, 6 am-12 am; Tuesday, 6 am-12 am; ","6 am-12 am","Open 24 hours","6 am-12 am","6 am-12 am","6 am-12 am","6 am-12 am","6 am-12 am","Lat 19.0177524","Lng 72.8453557","19.0177524,72.8453557","7JFJ2R9W+445","ChIJceoSG9zO5zsRg1NP5nmoGSU"," ","https://www.google.com/maps/place/?q=place_id:ChIJceoSG9zO5zsRg1NP5nmoGSU","2673353095329567619","https://www.google.com/search?kgmid=/g/1wl4p1x9","/g/1wl4p1x9"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDEv_bf3QE","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.dadarclub.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJceoSG9zO5zsRg1NP5nmoGSU&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," ",,,,,"0ahUKEwjhsL3s_NKOAxXYa2wGHVwBBd0Q8BcIMSgH","Wheelchair-accessible car park | Wheelchair-accessible entrance",,,,,,,,
"1467","club in mumbai","Lord of the Drinks Worli","Utopia City  3rd Floor Trade View Building  gate 4  Pandurang Budhkar Marg  Lower Parel  Mumbai  Maharashtra 400013","Utopia City  3rd Floor Trade View Building  gate 4","Mumbai","400013","Pandurang Budhkar Marg","Maharashtra","IN","Asia/Calcutta","₹2,000+","लॉर्ड ऑफ़ द ड्रिंक्स वरळी"," "," ","08291106974","082911 06974",,,"http://www.lordofthedrinks.in/","lordofthedrinks.in","Lounge","Pub","Yes","6178","4.4"," ","open","Wednesday, 12 pm-1:30 am; Thursday, 12 pm-1:30 am; Friday, 12 pm-1:30 am; Saturday, 12 pm-1:30 am; Sunday, 12 pm-1:30 am; Monday, 12 pm-1:30 am; Tuesday, 12 pm-1:30 am; ","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","Lat 19.0058682","Lng 72.8266546","19.0058682,72.8266546","7JFJ2R4G+8MR","ChIJ2WBQ5FDP5zsRL5SuiNdbKxI","https://www.swiggy.com/restaurants/lord-of-the-drinks-worli-lower-parel-worli-mumbai-252251/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve","https://www.google.com/maps/place/?q=place_id:ChIJ2WBQ5FDP5zsRL5SuiNdbKxI","1309241097950499887","https://www.google.com/search?kgmid=/g/11ghs8jmq7","/g/11ghs8jmq7","https://www.google.com/maps/reserve/v/dine/c/dtpiKmy0hgA?source=pa&opi=79508299&hl=en-IN&gei=s9SAaKGLHNjXseMP3IKU6A0","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICk57G8SQ","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.lordofthedrinks.in/&size=48","https://search.google.com/local/reviews?placeid=ChIJ2WBQ5FDP5zsRL5SuiNdbKxI&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," ",,,"Founded by restaurateur Priyank Sukhija, Lord Of The Drinks opened its doors in 2015. The restro-lounge is spread across two floors with huge criss-cross windows overlooking bustling Connaught Place. If you enjoy drinks and metaphors mixed, you’ll love the amazing medieval chaos we offer. The vibe at LOTD is distinctly antique, intimate, and yet hopping.","Lord Of The Drinks, LOTD, restaurant, Priyank Sukhija, restro-lounge, Connaught Place, drinks, metaphors, medieval chaos, antique vibe, intimate vibe, hopping vibe","0ahUKEwjhsL3s_NKOAxXYa2wGHVwBBd0Q8BcIWSgI","Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible toilet","Restroom | Wi-Fi | Wi-Fi","Delivery | On-site services | Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments | Credit cards","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Happy-hour drinks | Happy-hour food | Spirits | Wine | Cuisine","Groups | LGBTQ+ friendly | Tourists","Accepts reservations",,
"1468","club in mumbai","Drop","No.G1/B  Krystal Building  Waterfield Road  below Hakkasan  Bandra West  Mumbai  Maharashtra 400050","No.G1/B","Mumbai","400050","Krystal Building","Maharashtra","IN","Asia/Calcutta","₹₹₹","ड्रॉप","Energetic, chandelier-lit nightspot with hip, arty bars, a champagne lounge & dance floor, plus DJs.","Swanky nightclub with drinks & DJ music"," ",," "," ",,,"Night club"," ","No","401","4","Swanky nightclub with drinks & DJ music","open","Wednesday, 10 pm-1:30 am; Thursday, 10 pm-1:30 am; Friday, 10 pm-1:30 am; Saturday, 10 pm-1:30 am; Sunday, Closed; Monday, Closed; Tuesday, Closed; ","10 pm-1:30 am","Closed","Closed","Closed","10 pm-1:30 am","10 pm-1:30 am","10 pm-1:30 am","Lat 19.060607299999997","Lng 72.83453109999999","19.060607299999997,72.83453109999999","7JFJ3R6M+6RR","ChIJz2pvfRbJ5zsRic5R-IKNA2k"," ","https://www.google.com/maps/place/?q=place_id:ChIJz2pvfRbJ5zsRic5R-IKNA2k","7567047392563941001","https://www.google.com/search?kgmid=/g/124szzxf0","/g/124szzxf0"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDEwYTp_wE"," ","https://search.google.com/local/reviews?placeid=ChIJz2pvfRbJ5zsRic5R-IKNA2k&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwjhsL3s_NKOAxXYa2wGHVwBBd0Q8BcIvQEoCQ","Wheelchair-accessible entrance","Restroom","Dine-in","Credit cards | Debit cards","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Spirits | Wine","Groups | Tourists","Accepts reservations",,
"1469","club in mumbai","Club Sirkus","Hotel Sahara Star Service Road  Chhatrapati Shivaji International Airport Area  Navpada  Vile Parle East  Vile Parle  Mumbai  Maharashtra 400099","Hotel Sahara Star Service Road","Mumbai","400099","Chhatrapati Shivaji International Airport Area","Maharashtra","IN","Asia/Calcutta","₹200–400","क्लब सर्कस"," "," "," ",," "," ",,,"Night club"," ","No","152","3.9"," ","open","Wednesday, 10 pm-3 am; Thursday, 10 pm-3 am; Friday, 10 pm-3 am; Saturday, 10 pm-3 am; Sunday, 7:30 pm-1:30 am; Monday, Closed; Tuesday, 7:30 pm-1:30 am; ","10 pm-3 am","7:30 pm-1:30 am","Closed","7:30 pm-1:30 am","10 pm-3 am","10 pm-3 am","10 pm-3 am","Lat 19.0949269","Lng 72.8540866","19.0949269,72.8540866","7JFJ3VV3+XJG","ChIJI-3ecU3I5zsRHZWcq2s5rTQ"," ","https://www.google.com/maps/place/?q=place_id:ChIJI-3ecU3I5zsRHZWcq2s5rTQ","3795753195546645789","https://www.google.com/search?kgmid=/g/11cr_5d93b","/g/11cr_5d93b"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICE_7uphQE"," ","https://search.google.com/local/reviews?placeid=ChIJI-3ecU3I5zsRHZWcq2s5rTQ&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwjhsL3s_NKOAxXYa2wGHVwBBd0Q8BcI5QEoCg","Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible toilet","Restroom","Dine-in","Credit cards | Debit cards","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Spirits | Wine","Groups","Accepts reservations",,
