"id","Keyword","Name","Full_Address","Street_Address","City","Zip","Municipality","State","Country","Timezone","Sub_Title","Phone_1","Phone_Standard_format","Phone_From_WEBSITE","Email_From_WEBSITE","Website","Domain","First_category","Second_category","Claimed_google_my_business","Reviews_count","Average_rating","Business_Status","Hours","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Latitude","Longitude","Coordinates","Plus_Code","Place_ID","GMB_URL","CID","Google_Knowledge_URL","Kgmid","Image_URL","Favicon","Review_URL","Facebook_URL","Twitter_URL","Instagram_URL","Youtube_URL","Meta_Description","Meta_Keywords","Uuid","Service_options","Payments","Offerings","Planning","Amenities","Accessibility","Crowd","Recycling","From_the_business"
"1339","clothing in gujarat","Gujarat Sale","Amber cinema  Javer chember pn marg  rod  Jamnagar  Gujarat 361008","Amber cinema","Jamnagar","361008","Javer chember pn marg","Gujarat","IN","Asia/Calcutta","ગુજરાત સાલે","09978861515","099788 61515"," "," ",,,"Clothing store"," ","Yes","71","5","open","Wednesday, 10:30 am-10:30 pm; Thursday, 10:30 am-10:30 pm; Friday, 10:30 am-10:30 pm; Saturday, 10:30 am-10:30 pm; Sunday, 10:30 am-10:30 pm; Monday, 10:30 am-10:30 pm; Tuesday, 10:30 am-10:30 pm; ","10:30 am-10:30 pm","10:30 am-10:30 pm","10:30 am-10:30 pm","10:30 am-10:30 pm","10:30 am-10:30 pm","10:30 am-10:30 pm","10:30 am-10:30 pm","Lat 22.4752795","Lng 70.0665448","22.4752795,70.0665448","7JJGF3G8+4J7","ChIJA10h66RqVzkRGjymmLpJCYA","https://www.google.com/maps/place/?q=place_id:ChIJA10h66RqVzkRGjymmLpJCYA","9225986377418947610","https://www.google.com/search?kgmid=/g/11f4v0h6h8","/g/11f4v0h6h8","https://lh5.googleusercontent.com/p/AF1QipPa_kWGUrgkwXUDcgN5zBeGXgt2zEj4YuzBZ9i7"," ","https://search.google.com/local/reviews?placeid=ChIJA10h66RqVzkRGjymmLpJCYA&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcI0gQoFA","In-store shopping","Credit cards | NFC mobile payments",,"Quick visit","Restroom","Wheelchair-accessible entrance | Wheelchair-accessible seating | Wheelchair-accessible toilet","LGBTQ+ friendly",,
"1340","clothing in gujarat","Shree Wear (Kachchh Readymade)","3  Shrinand Nagar Rd  Shri Krishna Nagari  Shrinand Nagar  Vejalpur  Ahmedabad  Gujarat 380051","3  Shrinand Nagar Rd","Ahmedabad","380051","Ahmedabad  Gujarat 380051","Gujarat","IN","Asia/Calcutta","શ્રી વેર (કચ્છ રેડીમાડે)","07984154523","079841 54523",,,"http://www.shreeweae.com/","shreeweae.com","Traditional Kostume store","Cosmetics store","Yes","39","4.6","open","Wednesday, 9 am-9 pm; Thursday, 9 am-9 pm; Friday, 9 am-9 pm; Saturday, 9 am-9 pm; Sunday, 9 am-9 pm; Monday, 9 am-9 pm; Tuesday, 9 am-9 pm; ","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","Lat 23.0013412","Lng 72.518119","23.0013412,72.518119","7JMJ2G29+G6Q","ChIJn4FELEebXjkRnAoxxsfMORQ","https://www.google.com/maps/place/?q=place_id:ChIJn4FELEebXjkRnAoxxsfMORQ","1457421112826727068","https://www.google.com/search?kgmid=/g/11f7fr70jq","/g/11f7fr70jq","https://lh5.googleusercontent.com/p/AF1QipMSDasHBDVYS12WerDycnGKq1gNwOUq37p0bsbq","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.shreeweae.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJn4FELEebXjkRnAoxxsfMORQ&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcI_QQoFQ","In-store pick-up","Cash only | Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards",,"Appointment required | Quick visit","Gender-neutral toilets | Wi-Fi",,,,"Identifies as women-owned"
"1341","clothing in gujarat","Shreeji Selection","Shop No-224/225  Patdicommercial Complex  Bus Stop  n/r Old  Patdi  Gujarat 382765","Shop No-224/225  Patdicommercial Complex","Patdi","382765","Bus Stop","Gujarat","IN","Asia/Calcutta","શ્રીજી સેલેક્શન","09924212134","099242 12134"," "," ",,,"Men's clothing store","Clothing store","Yes","5","4.8","open","Wednesday, 8 am-8 pm; Thursday, 8 am-8 pm; Friday, 8 am-8 pm; Saturday, 8 am-8 pm; Sunday, 8 am-8 pm; Monday, 8 am-8 pm; Tuesday, 8 am-8 pm; ","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","Lat 23.1904872","Lng 71.79501359999999","23.1904872,71.79501359999999","7JMH5QRW+52R","ChIJ447VfRD7WzkRMhNzZlC65gg","https://www.google.com/maps/place/?q=place_id:ChIJ447VfRD7WzkRMhNzZlC65gg","641404851425841970","https://www.google.com/search?kgmid=/g/11g9gj52zw","/g/11g9gj52zw","https://lh5.googleusercontent.com/p/AF1QipP_tD4Sh9j-H2pUSo5_ecKrfc3UDCUepYyNy6D3"," ","https://search.google.com/local/reviews?placeid=ChIJ447VfRD7WzkRMhNzZlC65gg&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcIpwUoFg","Delivery","Cheques | Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards","Men's clothing","Quick visit",,,,,
"1342","clothing in gujarat","JYAN FASHION","Chandravada Road  Raval  Jam Raval  Gujarat 361325","Chandravada Road","Raval, Jam Raval","361325","Raval  Jam Raval  Gujarat 361325","Gujarat","IN","Asia/Calcutta"," ","09913351591","099133 51591"," "," ",,,"Clothing store"," ","Yes","14","5","open","Wednesday, 8 am-8 pm; Thursday, 8 am-8 pm; Friday, 8 am-8 pm; Saturday, 8 am-8 pm; Sunday, 8 am-8 pm; Monday, 8 am-8 pm; Tuesday, 8 am-8 pm; ","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","Lat 21.9224009","Lng 69.4912076","21.9224009,69.4912076","7JHFWFCR+XF8","ChIJS2P-K_dRVjkRdnOMgLlQo6w","https://www.google.com/maps/place/?q=place_id:ChIJS2P-K_dRVjkRdnOMgLlQo6w","12439875353383302006","https://www.google.com/search?kgmid=/g/11n0xr68zl","/g/11n0xr68zl","https://lh5.googleusercontent.com/p/AF1QipOuIG0We3ZkXZ_dpg7LrY7RF_edryzgaXqALuvt"," ","https://search.google.com/local/reviews?placeid=ChIJS2P-K_dRVjkRdnOMgLlQo6w&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcI0AUoFw","Delivery | In-store pick-up","Google Pay | Credit cards",,"Quick visit",,,,"Clothing",
"1343","clothing in gujarat","Heena Dresses - Traditional Dress Chaniya choli   Kedia   Koti And Kalamkari skirts","Heena Dresses  Hajira Manek chowk  inside Rani's Hajira  opp. Raja's  Old City  Danapidth  Khadia  Ahmedabad  Gujarat 380001","Heena Dresses","Ahmedabad","380001","Hajira Manek chowk","Gujarat","IN","Asia/Calcutta"," ","09909895253","099098 95253"," "," ",,,"Clothing store"," ","Yes","5","4.6","open","Wednesday, 11 am-7 pm; Thursday, 11 am-7 pm; Friday, 11 am-7 pm; Saturday, 11 am-7 pm; Sunday, 10 am-3 pm; Monday, 11 am-7 pm; Tuesday, 11 am-7 pm; ","11 am-7 pm","10 am-3 pm","11 am-7 pm","11 am-7 pm","11 am-7 pm","11 am-7 pm","11 am-7 pm","Lat 23.0236183","Lng 72.58913439999999","23.0236183,72.58913439999999","7JMJ2HFQ+CMR","ChIJa8tHevOFXjkReb9-czAe-YY","https://www.google.com/maps/place/?q=place_id:ChIJa8tHevOFXjkReb9-czAe-YY","9725838063728246649","https://www.google.com/search?kgmid=/g/11fqz932lw","/g/11fqz932lw","https://lh5.googleusercontent.com/p/AF1QipM151ABLXcQxLo_mEO_RQ-EYJinC-zPmSs9hPUg"," ","https://search.google.com/local/reviews?placeid=ChIJa8tHevOFXjkReb9-czAe-YY&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcI9QUoGA","Delivery","Credit cards",,"Quick visit",,,,,
"1344","clothing in gujarat","Fashion","Aarambh Complex  M-2  Chimanlal Girdharlal Rd  near Associate Petrol Pump  Navrangpura  Ahmedabad  Gujarat 380009","Aarambh Complex","Ahmedabad","380009","M-2  Chimanlal Girdharlal Rd","Gujarat","IN","Asia/Calcutta","ફેશન","09426257808","094262 57808"," "," ",,,"Clothing store","Childrens Store","Yes","50","4.8","open","Wednesday, 11 am-8 pm; Thursday, 11 am-8 pm; Friday, 11 am-8 pm; Saturday, 11 am-8 pm; Sunday, 11 am-7 pm; Monday, 11 am-8 pm; Tuesday, 11 am-8 pm; ","11 am-8 pm","11 am-7 pm","11 am-8 pm","11 am-8 pm","11 am-8 pm","11 am-8 pm","11 am-8 pm","Lat 23.0251746","Lng 72.5566587","23.0251746,72.5566587","7JMJ2HG4+3M7","ChIJcyK3HI-FXjkRE0AP5pRgkUg","https://www.google.com/maps/place/?q=place_id:ChIJcyK3HI-FXjkRE0AP5pRgkUg","5229066834985041939","https://www.google.com/search?kgmid=/g/11b6bqrf3k","/g/11b6bqrf3k","https://lh5.googleusercontent.com/p/AF1QipPPO73cFAVwf2dKRuURZEpTA3Bv1ljDhF9LSpt2"," ","https://search.google.com/local/reviews?placeid=ChIJcyK3HI-FXjkRE0AP5pRgkUg&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcIngYoGQ","Kerbside pickup | Delivery | In-store pick-up | In-store shopping","Credit cards | Debit cards | Google Pay | NFC mobile payments","Men's clothing | Women's clothing","Quick visit","Wi-Fi | Wi-Fi",,,,
"1345","clothing in gujarat","Malhar Fashion Hub","Gf-11  Shivnandan Complex  opp. Refral Hospital  Jarod  Gujarat 391510","Gf-11","Jarod","391510","Shivnandan Complex","Gujarat","IN","Asia/Calcutta"," ","07043142425","070431 42425"," "," ",,,"Men's clothing store"," ","Yes","1","5","open","Wednesday, 9 am-9 pm; Thursday, 9 am-9 pm; Friday, 9 am-9 pm; Saturday, 9 am-9 pm; Sunday, 9 am-9 pm; Monday, 9 am-9 pm; Tuesday, 9 am-9 pm; ","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","Lat 22.4319144","Lng 73.3265395","22.4319144,73.3265395","7JJMC8JG+QJ7","ChIJWS-SzXLTXzkRATyMjsK2EHg","https://www.google.com/maps/place/?q=place_id:ChIJWS-SzXLTXzkRATyMjsK2EHg","8651615830910188545","https://www.google.com/search?kgmid=/g/11qbp_277w","/g/11qbp_277w","https://lh5.googleusercontent.com/p/jT68BFOK5dxhEZmEVJDDVA"," ","https://search.google.com/local/reviews?placeid=ChIJWS-SzXLTXzkRATyMjsK2EHg&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcICygG",,"NFC mobile payments","Men's clothing","Quick visit",,,,,
"1346","clothing in gujarat","GUJARAT FASHION PRO","THE COMPLETE READYMADE GARMENT GUJARAT FASHION PRO  Bhaupura  Kadi  Gujarat 382715","THE COMPLETE READYMADE GARMENT GUJARAT FASHION PRO","Kadi","382715","Kadi  Gujarat 382715","Gujarat","IN","Asia/Calcutta"," "," ",," "," ",,,"Men's clothing store","Children's clothing store","Yes","3","4","open","Wednesday, 8 am-8:30 pm; Thursday, 8 am-8:30 pm; Friday, 8 am-8 pm; Saturday, 8 am-8 pm; Sunday, 8 am-8:30 pm; Monday, 8 am-8:30 pm; Tuesday, 8 am-8:30 pm; ","8 am-8 pm","8 am-8:30 pm","8 am-8:30 pm","8 am-8:30 pm","8 am-8:30 pm","8 am-8:30 pm","8 am-8 pm","Lat 23.2942908","Lng 72.3311449","23.2942908,72.3311449","7JMJ78VJ+PF6","ChIJ8efdXegZXDkROIcw5AkA7Wg","https://www.google.com/maps/place/?q=place_id:ChIJ8efdXegZXDkROIcw5AkA7Wg","7560699391908022072","https://www.google.com/search?kgmid=/g/11rdbgx34j","/g/11rdbgx34j","https://lh5.googleusercontent.com/p/AF1QipORacp7OrpbOo5go-LW5zoMZ-z-YozY2DJzJ_WV"," ","https://search.google.com/local/reviews?placeid=ChIJ8efdXegZXDkROIcw5AkA7Wg&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcIMygH","In-store pick-up | In-store shopping","Cheques | Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards","Men's clothing","Quick visit","Restroom","Wheelchair-accessible seating","LGBTQ+ friendly",,
"1347","clothing in gujarat","Anmol Selection -The Best Cloth Shop in surendranagar","shajanand complex  Shop number 12 13 : Oppsite swaminarayan gate  jawahar chowk  Surendranagar  Gujarat 363001","shajanand complex","Surendranagar","363001","Shop number 12 13 : Oppsite swaminarayan gate","Gujarat","IN","Asia/Calcutta"," ","09979966786","099799 66786"," "," ",,,"Clothing store"," ","Yes","45","4.5","open","Wednesday, 9:30 am-8:30 pm; Thursday, 9:30 am-8:30 pm; Friday, 9:30 am-8:30 pm; Saturday, 9:30 am-8:30 pm; Sunday, 10 am-1 pm; Monday, 9:30 am-8:30 pm; Tuesday, 9:30 am-8:30 pm; ","9:30 am-8:30 pm","10 am-1 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","Lat 22.7269708","Lng 71.63086009999999","22.7269708,71.63086009999999","7JJHPJGJ+Q8Q","ChIJB-XYIqBBWTkR4R0vif3RxF0","https://www.google.com/maps/place/?q=place_id:ChIJB-XYIqBBWTkR4R0vif3RxF0","6756756227821084129","https://www.google.com/search?kgmid=/g/11f5pvt3k9","/g/11f5pvt3k9","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgID6jf_1uQE"," ","https://search.google.com/local/reviews?placeid=ChIJB-XYIqBBWTkR4R0vif3RxF0&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcIWCgI","Kerbside pickup | Delivery | In-store pick-up | In-store shopping","Google Pay | NFC mobile payments",,"Quick visit","Gender-neutral toilets","Wheelchair-accessible car park | Wheelchair-accessible seating","LGBTQ+ friendly",,
"1348","clothing in gujarat","Gujarat Dresses","Metro Pillar Number 130  TRIDEV SHOPPING CENTER  SAHJANAND SCHOOL  13  NICHE  Vastral Road  Ahmedabad  Gujarat 382418","Metro Pillar Number 130  TRIDEV SHOPPING CENTER  SAHJANAND SCHOOL","Ahmedabad","382418","13","Gujarat","IN","Asia/Calcutta","ગુજરાત ડ્રેસીસ","07990179980","079901 79980"," "," ",,,"Clothing store"," ","Yes","4","4.8","open","Wednesday, 10 am-9 pm; Thursday, 10 am-9 pm; Friday, 10 am-9 pm; Saturday, 10 am-9 pm; Sunday, 10 am-9 pm; Monday, 10 am-9 pm; Tuesday, 10 am-9 pm; ","10 am-9 pm","10 am-9 pm","10 am-9 pm","10 am-9 pm","10 am-9 pm","10 am-9 pm","10 am-9 pm","Lat 23.001676999999997","Lng 72.6539834","23.001676999999997,72.6539834","7JMJ2M23+MHH","ChIJAdIRx9aHXjkRop5HQRsVC1c","https://www.google.com/maps/place/?q=place_id:ChIJAdIRx9aHXjkRop5HQRsVC1c","6272130112847060642","https://www.google.com/search?kgmid=/g/1pp2wy3hh","/g/1pp2wy3hh","https://lh5.googleusercontent.com/p/AF1QipMpXQ8Yd-akxCZZ1rnectmVu10t81SLXbEybcGa"," ","https://search.google.com/local/reviews?placeid=ChIJAdIRx9aHXjkRop5HQRsVC1c&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcIgwEoCQ",,,,"Quick visit",,,,,
"1349","clothing in gujarat","Shubham Patola & Dresses (SHUBHAM SAREES AND DRESSES","Vadipara  Surendranagar  Gujarat 363002","Vadipara","Surendranagar","363002","Surendranagar  Gujarat 363002","Gujarat","IN","Asia/Calcutta","શુભમ સાડી & ડ્રેસ","09824563191","098245 63191"," "," ",,,"Women's clothing store"," ","Yes","15","4.6","open","Wednesday, 9 am-8 pm; Thursday, 9 am-8 pm; Friday, 9 am-8 pm; Saturday, 9 am-8 pm; Sunday, 9 am-8 pm; Monday, 9 am-8 pm; Tuesday, 9 am-8 pm; ","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","Lat 22.726779699999998","Lng 71.6306656","22.726779699999998,71.6306656","7JJHPJGJ+P77","ChIJ32PwoxxBWTkRCrqzqYuLKAo","https://www.google.com/maps/place/?q=place_id:ChIJ32PwoxxBWTkRCrqzqYuLKAo","731988371411548682","https://www.google.com/search?kgmid=/g/11c31sfc_q","/g/11c31sfc_q","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDqu5qmygE"," ","https://search.google.com/local/reviews?placeid=ChIJ32PwoxxBWTkRCrqzqYuLKAo&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcIqwEoCg","Delivery","Debit cards | NFC mobile payments | Credit cards","Women's clothing","Quick visit",,,,,
"1350","clothing in gujarat","Kurti Shop - Kurti  Pant  Sharara  Dupatta - Shreeji Clothing","Shop No: 4  B 184  Vasna Rd  beside AMUL Parlour  opposite Mishay Hospital  Jay Jalaram Nagar Society  Usha Nagar  Saiyed Vasna  Vadodara  Gujarat 390021","Shop No: 4","Vadodara","390021","B 184  Vasna Rd","Gujarat","IN","Asia/Calcutta"," ","08469840644","084698 40644",,,"http://www.shreejiclothing.com/","shreejiclothing.com","Clothing store","Women's clothing store","Yes","1","5","open","Wednesday, 10:30 am-9 pm; Thursday, 10:30 am-9 pm; Friday, 10:30 am-9 pm; Saturday, 10:30 am-9 pm; Sunday, 10:30 am-9 pm; Monday, 10:30 am-9 pm; Tuesday, 10:30 am-9 pm; ","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","Lat 22.3033723","Lng 73.14639129999999","22.3033723,73.14639129999999","7JJM843W+8HR","ChIJR899QnPJXzkRvu58RgpMjwk","https://www.google.com/maps/place/?q=place_id:ChIJR899QnPJXzkRvu58RgpMjwk","688852875026951870","https://www.google.com/search?kgmid=/g/11qbs5x9qy","/g/11qbs5x9qy","https://lh5.googleusercontent.com/p/AF1QipMo9jq04DwFg_d8oQd3xJHZNLr45kKOoLQvlTyr","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.shreejiclothing.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJR899QnPJXzkRvu58RgpMjwk&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN","https://www.facebook.com/ShreejiClothingDecor"," ","https://www.instagram.com/shreejiclothing",,"Shreeji is the one stop Online Shopping Destination for Women Ethnic Wear. It has a huge collection of Stylish Clothes for Women.",,"0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcI0AEoCw","Delivery | On-site services","Cheques | Google Pay | NFC mobile payments","Women's clothing","Quick visit",,,,,
"1351","clothing in gujarat","Story of india Vadodara","Story Of India  15  Bank of Baroda Lane  near The Baroda Residency  beside Kaffa coffee roasters  Alkapuri Society  Alkapuri  Vadodara  Gujarat 390007","Story Of India","Vadodara","390007","15  Bank of Baroda Lane","Gujarat","IN","Asia/Calcutta"," ","09099228686","090992 28686",,,"https://storyofindia.in/","storyofindia.in","Designer Clothing Store"," ","Yes","22","4.2","open","Wednesday, 10:30 am-8 pm; Thursday, 10:30 am-8 pm; Friday, 10:30 am-8 pm; Saturday, 10:30 am-8 pm; Sunday, 10:30 am-8 pm; Monday, 10:30 am-8 pm; Tuesday, 10:30 am-8 pm; ","10:30 am-8 pm","10:30 am-8 pm","10:30 am-8 pm","10:30 am-8 pm","10:30 am-8 pm","10:30 am-8 pm","10:30 am-8 pm","Lat 22.3122036","Lng 73.173407","22.3122036,73.173407","7JJM856F+V9M","ChIJMe8F-bHJXzkRk3TcyfplN9g","https://www.google.com/maps/place/?q=place_id:ChIJMe8F-bHJXzkRk3TcyfplN9g","15580033563714417811","https://www.google.com/search?kgmid=/g/11p_8mnvkb","/g/11p_8mnvkb","https://lh5.googleusercontent.com/p/AF1QipMTkGyoISk9D-oA_FPFaWE_o3jTaXMSY1cTcC5w","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://storyofindia.in/&size=48","https://search.google.com/local/reviews?placeid=ChIJMe8F-bHJXzkRk3TcyfplN9g&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN","https://www.facebook.com/StoryOfIndiaAhmedabad/"," ","https://www.instagram.com/story.of.india/","https://www.youtube.com/@storyofindia7","An eclectic collection of consciously curated apparel’s , accessories and home products by some of the best designers in India.",,"0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcI-wEoDA","Delivery | In-store pick-up","Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards",,"Quick visit","Gender-neutral toilets | Restroom | Wi-Fi","Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating | Wheelchair-accessible toilet","LGBTQ+ friendly",,"Identifies as women-owned"
"1352","clothing in gujarat","Mohit Clothing","S/10  NARODA  nr. SOMNATH SOCIETY  Ghanshayam Nagar  Noble Nagar Tenament  Ahmedabad  Gujarat 382340","S/10  NARODA","Ahmedabad","382340","nr. SOMNATH SOCIETY","Gujarat","IN","Asia/Calcutta"," ","09157938435","091579 38435",,,"https://www.instagram.com/mohitclothing?igsh=bzJkMWdkd2U1Ymp6","instagram.com","Clothing store"," ","Yes","20","4.8","open","Wednesday, 9 am-10 pm; Thursday, 9 am-10 pm; Friday, 9 am-10 pm; Saturday, 9 am-10 pm; Sunday, 9 am-10 pm; Monday, 9 am-10 pm; Tuesday, 9 am-10 pm; ","9 am-10 pm","9 am-10 pm","9 am-10 pm","9 am-10 pm","9 am-10 pm","9 am-10 pm","9 am-10 pm","Lat 23.0889089","Lng 72.6566467","23.0889089,72.6566467","7JMJ3MQ4+HM6","ChIJURfytUSHXjkRcuCZ1Zk3M9Y","https://www.google.com/maps/place/?q=place_id:ChIJURfytUSHXjkRcuCZ1Zk3M9Y","15434741481781977202","https://www.google.com/search?kgmid=/g/11t8b4k_rw","/g/11t8b4k_rw","https://lh5.googleusercontent.com/p/AF1QipP3XbLgF8D4iG_t8Be8hJH0f00SLjKlyPZSvLB-","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.instagram.com/mohitclothing?igsh=bzJkMWdkd2U1Ymp6&size=48","https://search.google.com/local/reviews?placeid=ChIJURfytUSHXjkRcuCZ1Zk3M9Y&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," ",,,"6,567 followers, 3,279 following, 1,354 posts – Mohit Clothing 🛒 (@mohitclothing) on Instagram: ""😍 | Classy Clothes For Men'sIN | Delivery All Over India📩 | Payment Mode COD | UPI📞 | 9157938435💗 | @d_prince_7_12🤝 |WHOLESALE & RETAIL""",,"0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcIqQIoDQ","Delivery | In-store shopping","Google Pay",,"Quick visit",,"Wheelchair-accessible car park",,"Clothing",
"1353","clothing in gujarat","Clothing store","5 love matching center  D-Cabin  Sabarmati  Ahmedabad  Gujarat 380019","5 love matching center","Ahmedabad","380019","Ahmedabad  Gujarat 380019","Gujarat","IN","Asia/Calcutta","કેન્દ્ર મેળ પ્રેમ","09016118004","090161 18004"," "," ",,,"Clothing store"," ","Yes","28","3.8","open","Wednesday, 10 am-9 pm; Thursday, 10 am-9 pm; Friday, 10 am-9 pm; Saturday, 10 am-9 pm; Sunday, 10 am-9 pm; Monday, 10 am-9 pm; Tuesday, 10 am-9 pm; ","10 am-9 pm","10 am-9 pm","10 am-9 pm","10 am-9 pm","10 am-9 pm","10 am-9 pm","10 am-9 pm","Lat 23.1008258","Lng 72.5750095","23.1008258,72.5750095","7JMJ4H2G+82J","ChIJm7Xr3a6DXjkR-2afq8x7naE","https://www.google.com/maps/place/?q=place_id:ChIJm7Xr3a6DXjkR-2afq8x7naE","11645600330432866043","https://www.google.com/search?kgmid=/g/11dd_kkdvz","/g/11dd_kkdvz","https://lh5.googleusercontent.com/p/AF1QipMXXznQKR2OG2gDosNL1lDtV6lsMxtZPBi_mOFv"," ","https://search.google.com/local/reviews?placeid=ChIJm7Xr3a6DXjkR-2afq8x7naE&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcI0wIoDg",,,,"Quick visit",,,,,"Identifies as women-owned"
